relationship_id,component_id_a,component_name_a,component_id_b,component_name_b,relationship_group,relationship_class,relationship_subclass,mechanism,directionality,evidence_status,evidence_type,evidence_level,recommendation,confidence_level,requires_context
REL_e16b4d18f74e8e,COMP_1E4000A2165A,Vitamin E (alpha-tocopherol succinate),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_61780cf44aeeec,COMP_05E95D5BF830,Vitamin E (alpha-tocopheryl acetate),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_c5307a65e9486c,COMP_765EC8C9B63B,Vitamin E (alpha-tocopheryl hydrochloride),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_96fafc673df50e,COMP_D4790F9775EF,Vitamin E,COMP_F7E2C201BB82,Vitamin E (alpha-tocopheryl polyethylene glycol succinate),RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_d993ef51237be9,COMP_80FB9288192C,Vitamin E (beta and delta tocopherols),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_2180c27573a56d,COMP_5A316FA3FF05,Vitamin E (beta tocopherol),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_af8897ab594fda,COMP_04248BA5EB92,Vitamin E (beta tocotrienol),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_fe3fe1015f4666,COMP_3B36B0FD22B2,Vitamin E (beta-tocopherol),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_fa1bf88358072a,COMP_88FD0303DC02,Vitamin E (beta-tocotrienol),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_fcaac62e5d3ae9,COMP_677F15C1B063,Vitamin E (delta tocopherol),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_87d6afc9cf676f,COMP_C37017B50B32,Vitamin E (delta-tocopherol),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_55a810f955590e,COMP_A098710AC0D0,Vitamin E (delta-tocotrienol),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_28b85870399c1f,COMP_346C0E02FB02,Vitamin E (gamma tocopherol),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_400417be34e9cc,COMP_9CDCDE158FF3,Vitamin E (gamma unspecified),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_b7be86b04ff3c1,COMP_047F32B7A3C5,Vitamin E (mixed alpha-tocopherol),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_a96fdf405f7873,COMP_D4790F9775EF,Vitamin E,COMP_FC28221F8D04,Vitamin E (mixed tocopherols,RELACION_DE_NORMALIZACION,NORMALIZACION_COMPONENTE,normalizacion_a_componente_base,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_8803636a18ae77,COMP_589560C8FA22,Vitamin E (mixed tocopherols/tocotrienols),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_88a33fce0df6ee,COMP_6F313CB0D3CB,Vitamin E (mixed tocotrienols),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_d45d4330f00ba5,COMP_43311E1B6113,Vitamin E (mixed tocotrienols/tocopherols),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_b85c0b8d135b04,COMP_9B0490671E3F,Vitamin E (mixed),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_6e5b5175fc1f6b,COMP_B98BF9863118,Vitamin E (mixied tocopherols and tocotrienols),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_81f217556970be,COMP_07F4E8E85493,Vitamin E (natural tocopherols),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_b96a2fe3c68736,COMP_77F461C2C497,Vitamin E (not specified),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_f0f59a85783070,COMP_BD1B8B3552C1,Vitamin E (tocofersolan),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_b828f7f68b4b72,COMP_CCA1A75A3D35,Vitamin E (tocopherol ascorbyl palmitate),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_b0d35c228141ed,COMP_2287AD21B2B7,Vitamin E (tocopherol not specified),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_a1f996ae8ebe5e,COMP_6E946AEACC21,Vitamin E (tocopheryl acetate),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_4413a97245fc75,COMP_C06530345E11,Vitamin E (tocopheryl succinate),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_7e89fc9208aedd,COMP_0402880D05A3,Vitamin E (tocotrienol unspecified),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_825082d0103fd3,COMP_3CA61CAD493D,Vitamin E (tocotrienols),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_d2f317314fce1d,COMP_C31870A590FD,Vitamin E (unspecified tocopheryl acetate),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_48475340fef674,COMP_B08CFDD796A4,Vitamin E (unspecified),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_69c584f401f223,COMP_D4790F9775EF,Vitamin E,COMP_E2EBDB81278D,Vitamin E (vitamin E acetate),RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_581c841b8b22ab,COMP_D4790F9775EF,Vitamin E,COMP_D71AA36E83BB,Vitamin E - Adverse effects (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_73376144a1ca75,COMP_7B681914D6DC,Vitamin E - Clinical trials (PubMed),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_b2d32df51775a8,COMP_68A0785243B0,Vitamin E - Contraindications (PubMed),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_4c0153d38107b0,COMP_8654D00EA4E6,Vitamin E - Dietary supplement use in human (PubMed),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_248b62fdd02e43,COMP_2560525AD08C,Vitamin E - Dose and administration (PubMed),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_da1ef990c69bda,COMP_CAAFFC46B958,Vitamin E - Kinetics (PubMed),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_46efffccff46a4,COMP_4D94CBCD8B86,Vitamin E - Mechanism of action (PubMed),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_04d1dc0a9eebfc,COMP_9D6FE64D02EB,Vitamin E - Poisoning (PubMed),COMP_D4790F9775EF,Vitamin E,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_eabbb42f28d462,COMP_64DE5343502D,Vitamin K,COMP_89A461DC22AA,Vitamin K (ClinicalTrials.gov),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_a45704e6116cb2,COMP_182AD97EF10F,Vitamin K (MedlinePlus Supplements),COMP_64DE5343502D,Vitamin K,RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_424b3cb43bbf9b,COMP_1576722A0598,Vitamin K (Mixed),COMP_64DE5343502D,Vitamin K,RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_8b79f7c812dd4e,COMP_64DE5343502D,Vitamin K,COMP_7CC62498F527,Vitamin K (Phylloquinone),RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_1ecbc2114a5893,COMP_64DE5343502D,Vitamin K,COMP_7ABDD99B444F,Vitamin K (menadione),RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_bc9b29dc4d1c6c,COMP_64DE5343502D,Vitamin K,COMP_97E1ACD32D53,Vitamin K (menaquinone),RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_84930621b0c7ae,COMP_64DE5343502D,Vitamin K,COMP_FDF597D3A1E4,Vitamin K (unspecified),RELACION_DE_NORMALIZACION,VARIANTE_O_FORMA,variante_o_forma_de_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_716e650778449c,COMP_64DE5343502D,Vitamin K,COMP_9C09E2A9DB4D,Vitamin K - Adverse effects (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_d6402e39045ffa,COMP_64DE5343502D,Vitamin K,COMP_9D45C71F1419,Vitamin K - Clinical trials (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_fd0625ad377d48,COMP_64DE5343502D,Vitamin K,COMP_BA78ACACB683,Vitamin K - Contraindications (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_21d0c980682079,COMP_64DE5343502D,Vitamin K,COMP_A6E9CED532AB,Vitamin K - Dietary supplement use in human (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_d3653d937efb44,COMP_64DE5343502D,Vitamin K,COMP_F91E779E1766,Vitamin K - Dose and administration (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_115954e3c19aa3,COMP_64DE5343502D,Vitamin K,COMP_B60F9A93E5E9,Vitamin K - Kinetics (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
REL_f1fe11c4388f23,COMP_64DE5343502D,Vitamin K,COMP_A122A281C971,Vitamin K - Mechanism of action (PubMed),RELACION_DE_NORMALIZACION,REFERENCIA_A_COMPONENTE,pagina_o_contexto_sobre_componente,normalizacion_limpieza_o_descomposicion_de_nombre,source_name_points_to_base_component,relacion_derivada_por_normalizacion_conservadora,rule_based_name_resolution,normalizacion_interna_auditable,usar_para_limpieza_matching_y_expansion_de_grafo_no_para_recomendacion_clinica,media_para_limpieza_no_clinica,true
